Bank_id,Year,Net_interest_income,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
90,2006,4.65,1.48,37.8,,16,4.25,2.524335,28.18182,23.03723,30.58226,5.979797,,8.06073,9.80247,0.6926609,13.58,6.5,0.459975,-11147.82
90,2007,2.86,1.6,41.87,,34,5.8,2.729011,14.85714,27.47082,43.72795,6.206758,22.6961,7.66082,9.86212,0.7488226,14.29,7,0.482774,-17397.75
90,2008,5.58,1.86,47.47,,38,6.37,3.172475,13.73708,44.35604,32.51551,6.561837,35.5079,3.0867,10.5385,0.8705062,15.7,7,0.461463,-14273.93
90,2009,8.38,1.86,73.95,,53,8.35,3.172475,14.09351,44.17458,24.07302,6.943016,38.1179,7.86189,11.4597,0.8705062,15.82,5,0.476008,-11735.98
90,2010,12.59,2.28,65.04,,53,10.88,3.88884,18.34208,45.10047,25.70433,6.970251,2.7235,8.49758,11.0076,1.067072,15.38,4.25,0.501101,-10537.49
90,2011,13.19,1.82,56.81,,76,11.99,3.104249,15.66508,44.38924,34.74489,7.240585,27.0334,5.24131,11.0845,1.097201,14.93,6.5,0.475767,-11474.86
90,2012,17.28,2.52,59.4,8.93,76,8.86,4.298192,12.43076,52.38422,30.27522,7.464997,22.4412,5.45639,10.6839,1.519202,14.18,8.5,0.516342,-11051.92
90,2013,19.36,1.78,58.25,,86,9.31,3.036024,10.03317,48.77413,23.15229,7.813159,34.8162,6.38611,10.2952,1.073087,13.88,7.9,0.526275,-11388.73
90,2014,28.25,1.78,59.28,,111,11.06,3.036024,10.67125,41.82696,28.96233,8.049526,23.6367,7.41023,10.4409,1.073087,13.34,7.75,0.49366,-10863.04
90,2015,27.44,2.05,49.49,,126,6.65,3.496545,10.441,66.04201,25.29847,8.269349,21.9823,7.99625,10.4283,1.235859,13,8,0.502074,-12122.7
90,2016,27.23,1.42,70.34,5.79,154,4.91,2.421997,9.04561,58.34688,19.8853,8.573914,30.4565,8.25631,10.3085,0.5606912,12.8,6.75,0.448412,-12237.68
90,2017,37.95,1.15,68.5,,216,4.95,1.961476,9.257001,67.0164,18.15002,8.731236,15.7322,6.79538,10.7672,0.4540809,12.53,6.25,0.48783,-11991.96
90,2018,48.02,0.77,70.48,,274,3.33,1.313336,10.00604,72.76965,14.30224,9.024772,29.3536,6.53299,10.7885,0.3040368,12.2,6,0.562869,-12175.25
90,2019,65.01,0.86,71.34,15,289,3.95,1.466843,11.91663,74.79257,13.79931,9.120213,9.5441,4.04155,11.228,0.3395735,13.21,6.5,0.526676,-11747.14
90,2020,70.57,0.53,70.1,85.01,326,3.72,0.9039847,11.5021,67.54741,12.0569,9.295641,17.5428,-7.96461,12.6008,0.209272,17.6,5.25,0.62882,-12047.91
91,2005,12.42,1.61,59.1,-10.51,58,3.77,2.926177,37.75076,17.86837,36.11834,6.7923,-250.334,7.92343,10.3661,0.7535027,13.69,6,0.321432,-14106.03
91,2006,23.83,1.15,52.04,,113,4.25,2.090126,27.60978,14.94782,18.71333,7.50217,,8.06073,9.80247,0.5382162,13.58,6.5,1.2231,-12334.18
91,2007,39.6,0.96,39.38,,114,5.8,1.744801,24.73609,13.43998,12.16153,7.959842,45.7672,7.66082,9.86212,0.4492935,14.29,7,1.40604,-11764.21
91,2008,42.38,1.33,43.32,,118,6.37,2.417276,20.92013,12.22368,11.82316,8.053843,9.4001,3.0867,10.5385,0.6224588,15.7,7,1.086,-12337.87
91,2009,68.78,2.07,38.21,,115,8.35,3.762227,44.10954,16.94998,17.66673,7.677099,-37.6744,7.86189,11.4597,0.9687892,15.82,5,0.441347,-11530.89
91,2010,8.97,0.31,35.33,1.21,109,10.88,0.5634254,16.23236,17.53498,15.35287,7.769565,9.2466,8.49758,11.0076,0.1450844,15.38,4.25,3.00384,-38920.35
91,2011,36.96,0.8,29.64,,83,11.99,1.454001,22.70828,23.35307,12.8343,8.004836,23.5271,5.24131,11.0845,0.4822863,14.93,6.5,1.60554,-13054.37
91,2012,8.62,1.17,41.27,,94,8.86,2.126476,4.815373,34.04389,27.11524,8.040189,3.5353,5.45639,10.6839,0.7053437,14.18,8.5,9.28128,-15339.72
91,2013,10.27,1.22,43.49,-0.44,97,9.31,2.217351,5.755436,55.25947,26.95742,8.06442,2.4231,6.38611,10.2952,0.7354866,13.88,7.9,3.48628,-18662.75
91,2014,51.84,0.88,37.41,-0.31,107,11.06,1.599401,25.00362,48.45366,15.71837,8.608864,54.4444,7.41023,10.4409,0.5305149,13.34,7.75,0.335481,-16340.66
91,2015,58.77,0.73,44.49,-0.43,118,6.65,1.326776,18.16524,53.87379,13.35254,8.816835,20.7971,7.99625,10.4283,0.4400862,13,8,3.14077,-14150.65
91,2016,76.48,0.88,59.65,,95,4.91,1.599401,21.59415,59.45571,16.05381,8.694563,-12.2272,8.25631,10.3085,0.3474706,12.8,6.75,0.56868,-13536.49
91,2017,53.57,0.01,45.37,,102,4.95,0.018175,22.49234,47.5039,26.16297,8.279788,,6.79538,10.7672,0.0039485,12.53,6.25,0.664699,-17182.83
91,2018,85.79,0.37,50.32,17.5,101,3.33,0.6724754,38.69644,50.78139,19.58554,8.586057,30.6269,6.53299,10.7885,0.1460956,12.2,6,0.386671,-14584.31
91,2019,106.5,0.09,32.6,85.97,100,3.95,0.1635751,37.25079,21.07784,24.26816,8.866823,28.0766,4.04155,11.228,0.0355368,13.21,6.5,0.312601,-12926.9
91,2020,79.53,0.54,26.92,-24.55,79,3.72,0.9814506,31.56078,15.44016,17.16273,9.229847,36.3024,-7.96461,12.6008,0.2132206,17.6,5.25,37.1907,-16680.91
92,2005,4.86,4,67.72,0.02,42,3.77,4.501778,148.1707,18.34665,17.30178,3.48247,-574.738,7.92343,10.3661,1.872056,13.69,6,0.706608,-23854.31
92,2006,3.76,1.69,66.55,0.52,40,4.25,1.902001,210.0559,9.976721,15.39741,3.403528,-7.8942,8.06073,9.80247,0.7909439,13.58,6.5,0.701944,-49643.21
92,2007,3.54,1.52,70.32,0.03,39,5.8,1.710675,189.3048,8.331248,12.88466,3.688129,28.4601,7.66082,9.86212,0.7113814,14.29,7,0.713604,-41281.28
92,2008,3.73,1.6,64.98,,41,6.37,1.800711,210.7345,21.77889,14.10363,3.586016,-10.2113,3.0867,10.5385,0.7488226,15.7,7,0.623551,-50398.95
92,2009,4.63,1.98,81.37,,34,8.35,2.22838,177.3947,20.37434,11.19127,3.937496,35.148,7.86189,11.4597,0.9266679,15.82,5,0.662712,-34223.11
92,2010,4.96,1.64,75.28,0.07,35,10.88,1.845729,231.7757,18.38183,14.97516,3.744078,,8.49758,11.0076,0.7675431,15.38,4.25,0.691166,-56556.78
92,2011,4.43,0.43,71.29,0.04,43,11.99,0.4839411,335.606,22.49619,16.87849,3.672242,-7.1836,5.24131,11.0845,0.2592289,14.93,6.5,0.669542,-121033.2
92,2012,5.92,2.23,70.18,,34,8.86,2.509741,179.394,41.59909,17.83784,3.79324,12.0998,5.45639,10.6839,1.344373,14.18,8.5,0.643507,-37166.41
92,2013,7.37,3.37,71.02,0.53,33,9.31,3.792747,140.6489,32.86326,17.4759,4.025709,23.2469,6.38611,10.2952,2.031631,13.88,7.9,0.725551,-23723.22
92,2014,6.68,1.75,74.14,0.78,37,11.06,1.969528,146.8132,26.50065,15.54628,4.240895,21.5186,7.41023,10.4409,1.055001,13.34,7.75,0.762487,-26845.27
92,2015,6.59,1.67,78.34,0.13,36,6.65,1.879492,167.2589,24.89289,12.72494,4.536463,,7.99625,10.4283,1.006773,13,8,0.775307,-36745.76
92,2016,7.68,1.92,75.77,0.05,36,4.91,2.160853,169.5364,22.25914,14.03655,4.567676,,8.25631,10.3085,0.7581176,12.8,6.75,0.777357,-35233.75
92,2017,9.36,1.14,76.39,0.64,38,4.95,1.283007,176.6038,20.02226,13.72531,4.680556,11.288,6.79538,10.7672,0.4501323,12.53,6.25,0.724004,-34925.02
92,2018,11.38,2.95,71.79,0.09,36,3.33,3.320061,134.6746,30.04605,17.58442,4.646696,-3.386,6.53299,10.7885,1.164816,12.2,6,0.740957,-20786.36
92,2019,10.83,2.3,77.75,0.44,33,3.95,2.588522,147.9508,19.95888,14.73193,4.839926,19.323,4.04155,11.228,0.9081618,13.21,6.5,0.735337,-25025.67
92,2020,8.98,1.02,78.72,0.03,,3.72,1.147953,193.5345,19.11231,11.47819,4.864067,2.4141,-7.96461,12.6008,0.40275,17.6,5.25,0.732231,-42792.41
93,2005,102.38,0.09,89.6,39.54,3588,3.77,0.2422719,16.39917,56.61038,4.803472,9.156678,429.261,7.92343,10.3661,0.0421213,13.69,6,0.332594,-13165.44
93,2006,72.27,0.53,88.47,71.87,3709,4.25,1.426712,11.89571,58.83419,5.918764,9.289838,13.316,8.06073,9.80247,0.2480475,13.58,6.5,0.570395,-15844.1
93,2007,103.15,0.88,89.65,83.29,3868,5.8,2.368881,11.98151,58.00303,5.302734,9.521684,23.1846,7.66082,9.86212,0.4118524,14.29,7,0.445519,-13011.02
93,2008,142.58,1.01,88.68,12.91,4223,6.37,2.718829,12.02446,61.16906,6.793357,9.746244,22.456,3.0867,10.5385,0.4726942,15.7,7,0.323346,-12001.85
93,2009,164.27,1.09,88.78,21.95,4523,8.35,2.934181,10.78793,58.13667,6.398615,9.92228,17.6036,7.86189,11.4597,0.5101354,15.82,5,0.309043,-12388.33
93,2010,208.46,1.07,90.12,37.12,4860,10.88,2.880343,11.72441,61.96795,5.816902,10.14777,22.549,8.49758,11.0076,0.5007751,15.38,4.25,0.317701,-11989.28
93,2011,196.69,1.05,90.56,28,5619,11.99,2.826505,9.021732,62.42716,5.628482,10.3988,25.103,5.24131,11.0845,0.6330007,14.93,6.5,0.360457,-12667.77
93,2012,247.07,1.12,90.41,20.35,5630,8.86,3.014939,7.68922,67.57667,5.376212,10.60584,20.704,5.45639,10.6839,0.6752008,14.18,8.5,0.389901,-12495.32
93,2013,334.93,1.17,88.89,131.9,6087,9.31,3.149534,8.36896,63.893,6.037189,10.81567,20.983,6.38611,10.2952,0.7053437,13.88,7.9,0.434599,-12345.78
93,2014,368.46,1,86.37,136.92,6794,11.06,2.69191,8.186835,65.88928,6.129473,10.91483,9.916,7.41023,10.4409,0.6028579,13.34,7.75,0.404051,-12482.65
93,2015,497.07,0.56,87.81,223.58,7522,6.65,1.507469,10.35133,63.25096,6.075801,10.98726,7.243,7.99625,10.4283,0.3376004,13,8,0.385547,-12224.63
93,2016,517.42,0.55,87.78,405.3,7491,4.91,1.48055,10.50219,64.72758,6.058428,11.0584,,8.25631,10.3085,0.2171691,12.8,6.75,0.388213,-12832.19
93,2017,715.56,0.57,88.97,657.96,7677,4.95,1.534388,13.28496,62.42515,6.524492,11.21603,15.763,6.79538,10.7672,0.2250662,12.53,6.25,0.39248,-11959.87
93,2018,837.24,0.43,87.11,686.32,7946,3.33,1.157521,14.66763,65.98817,6.341072,11.3228,10.677,6.53299,10.7885,0.1697868,12.2,6,0.510282,-11984.65
93,2019,726.21,0.29,87.15,687.72,8201,3.95,0.7806538,11.91329,67.93917,5.78361,11.43257,10.977,4.04155,11.228,0.1145073,13.21,6.5,0.524863,-12866.46
93,2020,1045.75,0.11,85.57,1030.88,8344,3.72,0.2961101,14.74563,66.40992,5.644838,11.48281,5.024,-7.96461,12.6008,0.0434338,17.6,5.25,0.427984,-12200.93
94,2005,525.43,1.97,60.53,,5232,3.77,2.641296,24.14438,53.67121,8.69164,10.5243,-95.851,7.92343,10.3661,0.9219878,13.69,6,1.13737,-13704.84
94,2006,1057.74,2.49,61.93,,6497,4.25,3.338491,36.31115,52.3924,9.926335,10.73541,21.111,8.06073,9.80247,1.165355,13.58,6.5,0.513823,-12326
94,2007,1347.33,3.06,58.03,,6658,5.8,4.102724,33.76911,51.11752,9.850037,10.98345,24.804,7.66082,9.86212,1.432123,14.29,7,0.802884,-11423.82
94,2008,2322.2,3.13,50.38,,8967,6.37,4.196577,45.09398,45.41026,11.39635,11.20429,22.084,3.0867,10.5385,1.464884,15.7,7,0.546879,-11005.35
94,2009,3097.05,2.87,42.89,,7825,8.35,3.847979,49.5785,38.46409,10.54407,11.48725,28.296,7.86189,11.4597,1.3432,15.82,5,0.409401,-10635.96
94,2010,2837.62,3.03,54.29,,8084,10.88,4.062501,46.56776,46.80615,13.07322,11.39386,-9.339,8.49758,11.0076,1.418083,15.38,4.25,0.820306,-10840.71
94,2011,2471.48,2.44,54.95,,7813,11.99,3.271453,39.6898,46.28094,12.28717,11.57411,18.025,5.24131,11.0845,1.470973,14.93,6.5,0.875674,-11981.23
94,2012,2988.22,1.49,52.59,0.25,7527,8.86,1.997732,36.48335,45.68528,11.62716,11.70879,,5.45639,10.6839,0.8982582,14.18,8.5,0.544218,-10735.03
94,2013,2807.22,2.43,51.9,213.85,7212,9.31,3.258045,31.23777,51.73291,15.99317,11.69323,-1.556,6.38611,10.2952,1.464945,13.88,7.9,0.540047,-11191.55
94,2014,3145.4,1.2,55.05,2799.39,6636,11.06,1.608911,31.70951,52.23072,14.92042,11.78296,8.973,7.41023,10.4409,0.7234294,13.34,7.75,0.475605,-11125.17
94,2015,3304.63,2.42,55.3,1047.16,7302,6.65,3.244638,31.55323,51.92211,19.69687,11.78858,0.562,7.99625,10.4283,1.458916,13,8,0.36861,-10376.85
94,2016,1993.48,0.75,57.9,3809.63,7388,4.91,1.00557,21.91827,51.236,19.01847,11.77423,-1.435,8.25631,10.3085,0.2961397,12.8,6.75,0.570703,-12614.59
94,2017,2624.51,1.7,55.26,952.66,8075,4.95,2.279291,28.7035,47.33419,18.19967,11.88441,11.018,6.79538,10.7672,0.67125,12.53,6.25,0.381672,-11870.03
94,2018,1846.36,1.31,60.04,891.06,7670,3.33,1.756395,22.69957,46.07479,19.01651,11.84413,-4.028,6.53299,10.7885,0.5172573,12.2,6,0.692642,-14489.72
94,2019,1841.45,1.38,61.37,214.05,6531,3.95,1.850248,20.81054,39.02968,15.89403,12.05088,20.675,4.04155,11.228,0.5448971,13.21,6.5,0.770553,-14512.96
94,2020,3056.12,1.78,54.41,1070.71,6403,3.72,2.386552,27.88942,41.30836,15.63831,12.1254,7.452,-7.96461,12.6008,0.7028382,17.6,5.25,0.346122,-11610.52
95,2005,483.12,0.88,81.26,45.87,12120,3.77,1.479148,30.16427,51.36991,5.538439,10.06179,-206.361,7.92343,10.3661,0.4118524,13.69,6,0.421353,-12723.46
95,2006,247.91,0.53,78.85,42.48,12089,4.25,0.8908506,17.05138,57.77346,5.108887,10.22245,16.066,8.06073,9.80247,0.2480475,13.58,6.5,1.15386,-18570.78
95,2007,493.2,1,82.53,75.66,11752,5.8,1.68085,23.32334,59.48339,4.792323,10.44893,22.648,7.66082,9.86212,0.4680141,14.29,7,0.621732,-13148.55
95,2008,471.66,0.87,82.88,75.91,11421,6.37,1.46234,17.00184,60.93196,4.162925,10.62508,,3.0867,10.5385,0.4071723,15.7,7,0.589799,-12391.5
95,2009,577.05,0.92,84.59,73.43,11439,8.35,1.546382,16.02966,64.37477,4.41333,10.74441,11.933,7.86189,11.4597,0.430573,15.82,5,0.522079,-11458.98
95,2010,582.68,0.93,85.07,141.91,11629,10.88,1.563191,15.87931,64.9688,4.4648,10.89939,15.498,8.49758,11.0076,0.4352531,15.38,4.25,0.626038,-11999.1
95,2011,639.69,0.96,85.54,298.39,11444,11.99,1.613616,15.3513,65.45467,4.528367,11.05017,15.078,5.24131,11.0845,0.5787435,14.93,6.5,0.686149,-13484.06
95,2012,598.97,0.99,84.89,479.59,12866,8.86,1.664042,10.77365,67.89687,5.742434,11.19173,14.156,5.45639,10.6839,0.5968293,14.18,8.5,0.849935,-12920.82
95,2013,726.29,0.96,83.84,561.72,12831,9.31,1.613616,10.92946,66.88804,5.538614,11.3623,17.057,6.38611,10.2952,0.5787435,13.88,7.9,0.609376,-12850.27
95,2014,876.34,0.87,81.29,534.74,13359,11.06,1.46234,12.44898,70.61425,5.893594,11.41726,,7.41023,10.4409,0.5244864,13.34,7.75,0.515847,-13619.2
95,2015,926.39,0.84,82.34,566.07,13238,6.65,1.411914,11.34152,67.98375,5.877409,11.53568,11.842,7.99625,10.4283,0.5064006,13,8,0.486978,-12282.93
95,2016,1057.05,0.83,85.24,1145.32,13529,4.91,1.395106,12.30105,66.12452,6.113807,11.61085,7.517,8.25631,10.3085,0.3277279,12.8,6.75,0.554995,-12611.35
95,2017,1415.62,-1.22,89.44,3874.96,13045,4.95,-2.050637,17.22786,55.74697,5.462049,11.66387,5.302,6.79538,10.7672,-0.4817206,12.53,6.25,0.438632,-12705.05
96,2005,421.64,0.79,82.84,,13107,3.77,1.097445,20.3109,44.66987,5.05594,10.46088,-120.299,7.92343,10.3661,0.3697312,13.69,6,0.368989,-12956.06
96,2006,459.04,1.13,83.74,85,13108,4.25,1.569763,19.19224,51.3483,5.20305,10.61227,15.139,8.06073,9.80247,0.5288559,13.58,6.5,0.623112,-13576
96,2007,584.34,1.14,84.61,46,12880,5.8,1.583655,18.61946,57.30462,5.179856,10.80064,18.837,7.66082,9.86212,0.5335361,14.29,7,0.377169,-11825.23
96,2008,677.14,1,81.32,-30.5,12813,6.37,1.389171,15.81571,58.1774,4.372221,11.02874,22.81,3.0867,10.5385,0.4680141,15.7,7,0.37003,-10825.76
96,2009,769.32,0.91,81.4,134.77,12577,8.35,1.264145,13.87242,56.93182,4.181766,11.24794,21.92,7.86189,11.4597,0.4258928,15.82,5,0.453134,-10790.97
96,2010,841.33,1.03,82.56,137.52,13597,10.88,1.430846,13.5881,59.76606,4.824858,11.38947,14.153,8.49758,11.0076,0.4820545,15.38,4.25,0.478811,-10649.06
96,2011,983.75,1.22,83.06,405.73,14778,11.99,1.694788,13.43508,60.65745,4.981497,11.57776,18.829,5.24131,11.0845,0.7354866,14.93,6.5,0.591838,-11676.69
96,2012,1024.31,1.15,83.45,616.55,15043,8.86,1.597546,10.30994,65.12447,5.491818,11.68111,10.335,5.45639,10.6839,0.6932865,14.18,8.5,0.560381,-11588.87
96,2013,975.61,0.99,83.28,1041.62,16538,9.31,1.375279,8.619727,66.03306,5.608303,11.82098,13.987,6.38611,10.2952,0.5968293,13.88,7.9,0.515196,-12168.69
96,2014,982.46,0.7,84.47,1050.27,16713,11.06,0.9724195,8.064982,67.60509,5.915249,11.85998,3.9,7.41023,10.4409,0.4220005,13.34,7.75,0.503024,-12285.04
96,2015,1325.06,0.89,84.25,668.88,17414,6.65,1.236362,10.73374,67.99433,6.211254,11.94797,8.799,7.99625,10.4283,0.5365435,13,8,0.427758,-12653.81
96,2016,1445.58,0.65,83.34,1583.28,18842,4.91,0.9029609,11.21799,67.47723,6.318246,12.01125,6.328,8.25631,10.3085,0.2566544,12.8,6.75,0.498997,-12245.89
96,2017,1910.92,-1.55,86.95,6498.38,18285,4.95,-2.153214,15.55078,48.64001,5.446398,12.00267,,6.79538,10.7672,-0.612022,12.53,6.25,0.436702,-11739.85
97,2005,7119.9,0.99,79.81,1204,205515,3.77,1.695014,24.15676,44.00565,5.234407,13.03873,103.606,7.92343,10.3661,0.463334,13.69,6,0.34748,-12687.7
97,2006,7435.2,0.89,76.93,147.81,198774,4.25,1.523801,23.46254,52.99304,5.595642,13.11035,7.162,8.06073,9.80247,0.4165325,13.58,6.5,0.375064,-13440.19
97,2007,6765.26,0.84,76.87,1428.26,185388,5.8,1.438194,21.02052,59.54063,5.524264,13.24735,13.7,7.66082,9.86212,0.3931318,14.29,7,0.585514,-13831.21
97,2008,8694.93,1.01,74.48,2000.94,179205,6.37,1.729257,19.30635,57.76202,6.795686,13.48912,24.177,3.0867,10.5385,0.4726942,15.7,7,0.528472,-12185.25
97,2009,12690.8,1.04,76.94,2474.96,205896,8.35,1.780621,20.86254,56.25105,6.008479,13.77929,29.017,7.86189,11.4597,0.4867347,15.82,5,0.420811,-11430.4
97,2010,14968.2,0.88,76.33,4622.33,200299,10.88,1.506679,22.80222,59.98727,6.260522,13.86755,8.826,8.49758,11.0076,0.4118524,15.38,4.25,0.458009,-12215.56
97,2011,15824.6,0.71,76.32,8415.44,222933,11.99,1.215616,21.32593,61.83681,5.310461,14.01742,14.987,5.24131,11.0845,0.4280291,14.93,6.5,0.560266,-12485.84
97,2012,14351.5,0.88,78.15,11494.1,215481,8.86,1.506679,15.13804,64.96191,6.286035,14.10483,8.741,5.45639,10.6839,0.5305149,14.18,8.5,0.739449,-12852.88
97,2013,16036.8,0.97,76.79,10657,228296,9.31,1.660772,15.07115,66.76089,6.31356,14.26417,15.934,6.38611,10.2952,0.5847722,13.88,7.9,0.541353,-12871.11
97,2014,18552.9,0.65,77.78,14478.5,222033,11.06,1.112888,15.56742,67.48459,6.597817,14.39926,13.509,7.41023,10.4409,0.3918576,13.34,7.75,0.499429,-13330.88
97,2015,22575.9,0.68,76.99,17487.4,213242,6.65,1.164252,16.48849,63.47538,6.271153,14.53241,13.315,7.99625,10.4283,0.4099433,13,8,0.403219,-12659.55
97,2016,27845.4,0.46,73.41,29880.8,210985,4.91,0.7875825,18.556,62.08388,6.119502,14.67316,14.075,8.25631,10.3085,0.1816324,12.8,6.75,0.363377,-12287.09
97,2017,35460.9,0.41,75.56,32905.6,209572,4.95,0.7019756,21.55596,58.05979,6.958182,14.81097,13.781,6.79538,10.7672,0.1618897,12.53,6.25,0.336543,-11847.24
97,2018,44600.7,-0.19,78.34,71374.2,264041,3.33,-0.3253058,21.73983,56.00634,6.342816,15.05526,24.429,6.53299,10.7885,-0.0750221,12.2,6,0.38374,-12023.26
97,2019,36774.9,-1.25,79.09,54617.7,257252,3.95,-2.14017,17.51554,59.38408,6.001602,15.11867,6.341,4.04155,11.228,-0.4935662,13.21,6.5,0.494523,-13686.75
97,2020,45221.5,0.38,82.04,42997.5,249448,3.72,0.6506116,19.88882,58.84732,5.871534,15.18958,,-7.96461,12.6008,0.1500441,17.6,5.25,0.367532,-13202.75
98,2005,178.27,0.92,81.71,,,3.77,16.06389,18.57521,53.50014,5.347025,9.734972,-545.461,7.92343,10.3661,0.430573,13.69,6,0.433272,-13716.88
98,2006,244.92,0.76,80.44,5,,4.25,13.27017,20.92564,57.34189,4.914004,9.938411,20.3439,8.06073,9.80247,0.3556907,13.58,6.5,0.411606,-13207.89
98,2007,264.45,0.87,81.45,48.44,,5.8,15.19086,17.47644,62.59026,4.798712,10.10752,16.9109,7.66082,9.86212,0.4071723,14.29,7,0.522094,-12318.83
98,2008,310.53,0.88,84.37,70.46,,6.37,15.36546,14.75174,62.25011,4.496109,10.28452,17.7,3.0867,10.5385,0.4118524,15.7,7,0.468035,-11395.16
98,2009,350.4,0.88,85.66,56.95,,8.35,15.36546,13.45912,65.34097,4.730001,10.40656,12.204,7.86189,11.4597,0.4118524,15.82,5,0.432349,-11040.15
98,2010,373.38,0.91,86.58,162.05,,10.88,15.88929,14.35343,66.94229,5.206621,10.4736,6.704,8.49758,11.0076,0.4258928,15.38,4.25,0.444445,-11268.02
99,2005,379.91,1.25,82.07,127.83,,3.77,1.354742,35.35066,53.05058,4.569972,9.714299,-75.9301,7.92343,10.3661,0.5850176,13.69,6,0.358736,-13179.78
99,2006,335.68,1.23,84.65,149.27,,4.25,1.333066,28.61844,60.78444,4.836315,9.869799,15.55,8.06073,9.80247,0.5756574,13.58,6.5,0.434639,-14001.23
99,2007,350.22,1.1,82.04,40.43,,5.8,1.192173,22.38571,61.34096,4.251927,10.19775,32.7951,7.66082,9.86212,0.5148155,14.29,7,0.503753,-13394.06
99,2008,422.13,1.08,83.04,21.51,,6.37,1.170497,18.35643,63.58434,4.166382,10.40637,20.862,3.0867,10.5385,0.5054553,15.7,7,0.463881,-12101.62
99,2009,480.36,0.91,81.3,54.16,,8.35,0.9862522,15.68497,63.27171,5.609475,10.60871,20.234,7.86189,11.4597,0.4258928,15.82,5,0.431448,-11487.78
99,2010,425.72,1.06,85.62,86.25,,10.88,1.148821,13.05986,65.04415,5.869527,10.72346,11.475,8.49758,11.0076,0.4960949,15.38,4.25,0.597919,-12089.26
99,2011,455.18,1.03,83.07,455.78,,11.99,1.116307,12.58509,65.40112,7.07887,10.85962,13.616,5.24131,11.0845,0.6209436,14.93,6.5,0.66894,-12876.9
99,2012,516.39,0.67,83.08,503.75,,8.86,0.7261418,11.33988,65.9486,6.603136,11.0088,14.918,5.45639,10.6839,0.4039148,14.18,8.5,0.616123,-12564.73
99,2013,595.59,0.66,84.73,412.77,,9.31,0.7153038,10.91562,66.83137,6.444076,11.11592,10.712,6.38611,10.2952,0.3978862,13.88,7.9,0.472028,-12071.58
99,2014,572.56,0.4,83.22,670.48,,11.06,0.4335175,10.29621,66.88888,6.148722,11.2115,,7.41023,10.4409,0.2411432,13.34,7.75,0.518784,-13033.27
99,2015,767.61,0.54,83.13,517.17,,6.65,0.5852486,12.4127,65.46692,6.206665,11.28312,7.162,7.99625,10.4283,0.3255433,13,8,0.40877,-12747.23
99,2016,812.01,0.44,85.05,948.92,,4.91,0.4768692,12.96323,65.02462,6.317313,11.32629,4.317,8.25631,10.3085,0.1737353,12.8,6.75,0.515846,-13115.29
99,2017,997.41,-2.29,88.18,2906.01,,4.95,-2.481887,16.99026,38.73739,4.270912,11.39634,7.005,6.79538,10.7672,-0.9042132,12.53,6.25,0.405812,-13823.79
100,2005,355.7,0.91,84.11,50,,3.77,0.8640153,17.69713,48.75525,6.489518,10.35783,-103.851,7.92343,10.3661,0.4258928,13.69,6,0.465421,-11576.73
100,2006,347.05,0.73,81.92,-32,,4.25,0.6931111,15.79632,53.79152,5.419406,10.627,26.917,8.06073,9.80247,0.3416503,13.58,6.5,0.481438,-12801.36
100,2007,442.64,0.77,82.56,64.32,,5.8,0.7310898,15.53799,60.61807,5.242232,10.76766,14.066,7.66082,9.86212,0.3603708,14.29,7,0.527222,-11813.99
100,2008,595.76,0.83,82.24,76.79,,6.37,0.7880578,14.18828,61.63226,4.586231,10.98631,21.865,3.0867,10.5385,0.3884517,15.7,7,0.445607,-10737.07
100,2009,631.64,0.83,86.19,73.49,,8.35,0.7880578,11.19578,62.60863,4.50123,11.15079,16.448,7.86189,11.4597,0.3884517,15.82,5,0.497986,-10707.94
100,2010,674.44,0.79,84.85,219.4,,10.88,0.7500792,11.73192,60.9215,4.92542,11.2395,8.871,8.49758,11.0076,0.3697312,15.38,4.25,0.530053,-10940.19
100,2011,755.54,0.88,83.74,675.18,,11.99,0.8355312,12.79737,63.27417,5.038085,11.30573,6.623,5.24131,11.0845,0.5305149,14.93,6.5,0.678031,-12202.68
100,2012,751.03,0.93,80.6,398.79,,8.86,0.8830046,9.949039,63.87533,4.852423,11.49809,19.236,5.45639,10.6839,0.5606578,14.18,8.5,0.624457,-11671.82
